playtime h1 h2 target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
16.613 1 1 0.35 0.28 0.7 0.345901 0.274649 0.69868 0 -0.15 0.5 0.0294586 -0.144018 0.624639   1.46176 -0.663147 -0.575838  -2.16954  0.690819   2.53685  0.785372
16.614 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294584 -0.144018 0.624639   1.46176  -0.66315 -0.575831  -2.16955  0.690812    2.5369  0.785372
16.615 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294581 -0.144019 0.624639   1.46176 -0.663153 -0.575824  -2.16956  0.690804   2.53695  0.785372
16.616 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294579 -0.144019 0.624638   1.46177 -0.663155 -0.575817  -2.16957  0.690796   2.53701  0.785372
16.617 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294577 -0.14402 0.624638   1.46177 -0.663158  -0.57581  -2.16959  0.690788   2.53706  0.785372
16.618 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294575 -0.14402 0.624638   1.46177  -0.66316 -0.575804   -2.1696  0.690781   2.53711  0.785372
16.619 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294572 -0.144021 0.624638   1.46177 -0.663163 -0.575797  -2.16961  0.690773   2.53717  0.785372
16.62 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.029457 -0.144021 0.624638   1.46178 -0.663165  -0.57579  -2.16962  0.690765   2.53722  0.785372
16.621 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294568 -0.144021 0.624637   1.46178 -0.663168 -0.575783  -2.16963  0.690758   2.53727  0.785372
16.622 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294566 -0.144022 0.624637   1.46178 -0.663171 -0.575776  -2.16965   0.69075   2.53733  0.785372
16.623 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294564 -0.144022 0.624637   1.46178 -0.663173 -0.575769  -2.16966  0.690742   2.53738  0.785372
16.624 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294561 -0.144023 0.624637   1.46178 -0.663176 -0.575762  -2.16967  0.690734   2.53743  0.785372
16.625 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294559 -0.144023 0.624637   1.46179 -0.663178 -0.575756  -2.16968  0.690727   2.53749  0.785372
16.626 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294557 -0.144024 0.624636   1.46179 -0.663181 -0.575749   -2.1697  0.690719   2.53754  0.785372
16.627 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294555 -0.144024 0.624636   1.46179 -0.663184 -0.575742  -2.16971  0.690711   2.53759  0.785372
16.628 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294552 -0.144024 0.624636   1.46179 -0.663186 -0.575735  -2.16972  0.690703   2.53765  0.785372
16.629 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.029455 -0.144025 0.624636    1.4618 -0.663189 -0.575728  -2.16973  0.690696    2.5377  0.785372
16.63 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294548 -0.144025 0.624636    1.4618 -0.663191 -0.575721  -2.16974  0.690688   2.53775  0.785372
16.631 1 1 0.35 0.28 0.7 0.345901 0.274648 0.69868 0 -0.15 0.5 0.0294546 -0.144026 0.624635    1.4618 -0.663194 -0.575715  -2.16976   0.69068   2.53781  0.785372
16.632 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294544 -0.144026 0.624635    1.4618 -0.663196 -0.575708  -2.16977  0.690672   2.53786  0.785372
16.633 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294541 -0.144027 0.624635    1.4618 -0.663199 -0.575701  -2.16978  0.690665   2.53791  0.785372
16.634 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294539 -0.144027 0.624635   1.46181 -0.663201 -0.575694  -2.16979  0.690657   2.53796  0.785372
16.635 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294537 -0.144028 0.624635   1.46181 -0.663204 -0.575687   -2.1698  0.690649   2.53802  0.785372
16.636 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294535 -0.144028 0.624635   1.46181 -0.663207 -0.575681  -2.16982  0.690641   2.53807  0.785372
16.637 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294533 -0.144028 0.624634   1.46181 -0.663209 -0.575674  -2.16983  0.690633   2.53812  0.785372
16.638 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.029453 -0.144029 0.624634   1.46182 -0.663212 -0.575667  -2.16984  0.690626   2.53818  0.785372
16.639 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294528 -0.144029 0.624634   1.46182 -0.663214  -0.57566  -2.16985  0.690618   2.53823  0.785372
16.64 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294526 -0.14403 0.624634   1.46182 -0.663217 -0.575653  -2.16986   0.69061   2.53828  0.785372
16.641 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294524 -0.14403 0.624634   1.46182 -0.663219 -0.575647  -2.16988  0.690602   2.53833  0.785372
16.642 1 1 0.35 0.28 0.7 0.345902 0.274648 0.69868 0 -0.15 0.5 0.0294522 -0.144031 0.624633   1.46182 -0.663222  -0.57564  -2.16989  0.690594   2.53839  0.785372
16.643 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.029452 -0.144031 0.624633   1.46183 -0.663224 -0.575633   -2.1699  0.690586   2.53844  0.785372
16.644 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294517 -0.144031 0.624633   1.46183 -0.663227 -0.575626  -2.16991  0.690579   2.53849  0.785372
16.645 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294515 -0.144032 0.624633   1.46183 -0.663229  -0.57562  -2.16992  0.690571   2.53854  0.785372
16.646 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294513 -0.144032 0.624633   1.46183 -0.663232 -0.575613  -2.16994  0.690563    2.5386  0.785372
16.647 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294511 -0.144033 0.624632   1.46184 -0.663234 -0.575606  -2.16995  0.690555   2.53865  0.785372
16.648 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294509 -0.144033 0.624632   1.46184 -0.663237 -0.575599  -2.16996  0.690547    2.5387  0.785372
16.649 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294506 -0.144034 0.624632   1.46184 -0.663239 -0.575593  -2.16997  0.690539   2.53875  0.785372
16.65 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294504 -0.144034 0.624632   1.46184 -0.663242 -0.575586  -2.16998  0.690531   2.53881  0.785372
16.651 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294502 -0.144034 0.624632   1.46184 -0.663244 -0.575579     -2.17  0.690524   2.53886  0.785372
16.652 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.02945 -0.144035 0.624631   1.46185 -0.663247 -0.575573  -2.17001  0.690516   2.53891  0.785372
16.653 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294498 -0.144035 0.624631   1.46185 -0.663249 -0.575566  -2.17002  0.690508   2.53896  0.785372
16.654 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294496 -0.144036 0.624631   1.46185 -0.663252 -0.575559  -2.17003    0.6905   2.53901  0.785372
16.655 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294494 -0.144036 0.624631   1.46185 -0.663254 -0.575552  -2.17004  0.690492   2.53907  0.785372
16.656 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294491 -0.144037 0.624631   1.46186 -0.663257 -0.575546  -2.17006  0.690484   2.53912  0.785372
16.657 1 1 0.35 0.28 0.7 0.345902 0.274647 0.69868 0 -0.15 0.5 0.0294489 -0.144037 0.624631   1.46186 -0.663259 -0.575539  -2.17007  0.690476   2.53917  0.785372
16.658 1 1 0.35 0.28 0.7 0.345902 0.274647 0.698681 0 -0.15 0.5 0.0294487 -0.144037 0.62463   1.46186 -0.663262 -0.575532  -2.17008  0.690468   2.53922  0.785372
16.659 1 1 0.35 0.28 0.7 0.345902 0.274647 0.698681 0 -0.15 0.5 0.0294485 -0.144038 0.62463   1.46186 -0.663264 -0.575526  -2.17009   0.69046   2.53927  0.785372
16.66 1 1 0.35 0.28 0.7 0.345902 0.274647 0.698681 0 -0.15 0.5 0.0294483 -0.144038 0.62463   1.46186 -0.663267 -0.575519   -2.1701  0.690453   2.53933  0.785372
16.661 1 1 0.35 0.28 0.7 0.345902 0.274647 0.698681 0 -0.15 0.5 0.0294481 -0.144039 0.62463   1.46187 -0.663269 -0.575512  -2.17011  0.690445   2.53938  0.785372
16.662 1 1 0.35 0.28 0.7 0.345902 0.274647 0.698681 0 -0.15 0.5 0.0294478 -0.144039 0.62463   1.46187 -0.663272 -0.575506  -2.17013  0.690437   2.53943  0.785372
16.663 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294476 -0.144039 0.624629   1.46187 -0.663274 -0.575499  -2.17014  0.690429   2.53948  0.785372
16.664 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294474 -0.14404 0.624629   1.46187 -0.663277 -0.575492  -2.17015  0.690421   2.53953  0.785372
16.665 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294472 -0.14404 0.624629   1.46188 -0.663279 -0.575486  -2.17016  0.690413   2.53959  0.785372
16.666 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.029447 -0.144041 0.624629   1.46188 -0.663282 -0.575479  -2.17017  0.690405   2.53964  0.785372
16.667 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294468 -0.144041 0.624629   1.46188 -0.663284 -0.575472  -2.17019  0.690397   2.53969  0.785372
16.668 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294466 -0.144042 0.624628   1.46188 -0.663287 -0.575466   -2.1702  0.690389   2.53974  0.785372
16.669 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294464 -0.144042 0.624628   1.46188 -0.663289 -0.575459  -2.17021  0.690381   2.53979  0.785372
16.67 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294461 -0.144042 0.624628   1.46189 -0.663292 -0.575453  -2.17022  0.690373   2.53985  0.785372
16.671 1 1 0.35 0.28 0.7 0.345903 0.274647 0.698681 0 -0.15 0.5 0.0294459 -0.144043 0.624628   1.46189 -0.663294 -0.575446  -2.17023  0.690365    2.5399  0.785372
16.672 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294457 -0.144043 0.624628   1.46189 -0.663296 -0.575439  -2.17024  0.690357   2.53995  0.785372
16.673 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294455 -0.144044 0.624628   1.46189 -0.663299 -0.575433  -2.17026  0.690349      2.54  0.785372
16.674 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294453 -0.144044 0.624627   1.46189 -0.663301 -0.575426  -2.17027  0.690341   2.54005  0.785372
16.675 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294451 -0.144044 0.624627    1.4619 -0.663304 -0.575419  -2.17028  0.690333    2.5401  0.785372
16.676 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294449 -0.144045 0.624627    1.4619 -0.663306 -0.575413  -2.17029  0.690325   2.54015  0.785372
16.677 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294447 -0.144045 0.624627    1.4619 -0.663309 -0.575406   -2.1703  0.690317   2.54021  0.785372
16.678 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294444 -0.144046 0.624627    1.4619 -0.663311   -0.5754  -2.17031  0.690309   2.54026  0.785372
16.679 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294442 -0.144046 0.624626   1.46191 -0.663314 -0.575393  -2.17033  0.690301   2.54031  0.785372
16.68 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.029444 -0.144047 0.624626   1.46191 -0.663316 -0.575387  -2.17034  0.690293   2.54036  0.785372
16.681 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294438 -0.144047 0.624626   1.46191 -0.663318  -0.57538  -2.17035  0.690285   2.54041  0.785372
16.682 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294436 -0.144047 0.624626   1.46191 -0.663321 -0.575373  -2.17036  0.690277   2.54046  0.785372
16.683 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294434 -0.144048 0.624626   1.46191 -0.663323 -0.575367  -2.17037  0.690269   2.54051  0.785372
16.684 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294432 -0.144048 0.624626   1.46192 -0.663326  -0.57536  -2.17039  0.690261   2.54056  0.785372
16.685 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.029443 -0.144049 0.624625   1.46192 -0.663328 -0.575354   -2.1704  0.690253   2.54062  0.785372
16.686 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294428 -0.144049 0.624625   1.46192 -0.663331 -0.575347  -2.17041  0.690245   2.54067  0.785372
16.687 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294425 -0.144049 0.624625   1.46192 -0.663333 -0.575341  -2.17042  0.690237   2.54072  0.785372
16.688 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294423 -0.14405 0.624625   1.46192 -0.663335 -0.575334  -2.17043  0.690229   2.54077  0.785372
16.689 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294421 -0.14405 0.624625   1.46193 -0.663338 -0.575327  -2.17044  0.690221   2.54082  0.785372
16.69 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294419 -0.144051 0.624625   1.46193  -0.66334 -0.575321  -2.17045  0.690213   2.54087  0.785372
16.691 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294417 -0.144051 0.624624   1.46193 -0.663343 -0.575314  -2.17047  0.690205   2.54092  0.785372
16.692 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294415 -0.144051 0.624624   1.46193 -0.663345 -0.575308  -2.17048  0.690197   2.54097  0.785372
16.693 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294413 -0.144052 0.624624   1.46194 -0.663347 -0.575301  -2.17049  0.690189   2.54102  0.785372
16.694 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294411 -0.144052 0.624624   1.46194  -0.66335 -0.575295   -2.1705  0.690181   2.54108  0.785372
16.695 1 1 0.35 0.28 0.7 0.345903 0.274646 0.698681 0 -0.15 0.5 0.0294409 -0.144053 0.624624   1.46194 -0.663352 -0.575288  -2.17051  0.690173   2.54113  0.785372
16.696 1 1 0.35 0.28 0.7 0.345904 0.274646 0.698681 0 -0.15 0.5 0.0294407 -0.144053 0.624623   1.46194 -0.663355 -0.575282  -2.17052  0.690164   2.54118  0.785372
16.697 1 1 0.35 0.28 0.7 0.345904 0.274646 0.698681 0 -0.15 0.5 0.0294405 -0.144053 0.624623   1.46194 -0.663357 -0.575275  -2.17054  0.690156   2.54123  0.785372
16.698 1 1 0.35 0.28 0.7 0.345904 0.274646 0.698681 0 -0.15 0.5 0.0294403 -0.144054 0.624623   1.46195 -0.663359 -0.575269  -2.17055  0.690148   2.54128  0.785372
16.699 1 1 0.35 0.28 0.7 0.345904 0.274646 0.698681 0 -0.15 0.5 0.0294401 -0.144054 0.624623   1.46195 -0.663362 -0.575262  -2.17056   0.69014   2.54133  0.785372
16.7 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294398 -0.144055 0.624623   1.46195 -0.663364 -0.575256  -2.17057  0.690132   2.54138  0.785372
16.701 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294396 -0.144055 0.624623   1.46195 -0.663367 -0.575249  -2.17058  0.690124   2.54143  0.785372
16.702 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294394 -0.144055 0.624622   1.46195 -0.663369 -0.575243  -2.17059  0.690116   2.54148  0.785372
16.703 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294392 -0.144056 0.624622   1.46196 -0.663371 -0.575236  -2.17061  0.690108   2.54153  0.785372
16.704 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.029439 -0.144056 0.624622   1.46196 -0.663374  -0.57523  -2.17062    0.6901   2.54158  0.785372
16.705 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294388 -0.144057 0.624622   1.46196 -0.663376 -0.575223  -2.17063  0.690091   2.54163  0.785372
16.706 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294386 -0.144057 0.624622   1.46196 -0.663379 -0.575217  -2.17064  0.690083   2.54168  0.785372
16.707 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294384 -0.144057 0.624622   1.46197 -0.663381 -0.575211  -2.17065  0.690075   2.54173  0.785373
16.708 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.0294382 -0.144058 0.624621   1.46197 -0.663383 -0.575204  -2.17066  0.690067   2.54178  0.785373
16.709 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698681 0 -0.15 0.5 0.029438 -0.144058 0.624621   1.46197 -0.663386 -0.575198  -2.17067  0.690059   2.54183  0.785373
16.71 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294378 -0.144059 0.624621   1.46197 -0.663388 -0.575191  -2.17069  0.690051   2.54188  0.785373
16.711 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294376 -0.144059 0.624621   1.46197  -0.66339 -0.575185   -2.1707  0.690043   2.54194  0.785373
16.712 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294374 -0.144059 0.624621   1.46198 -0.663393 -0.575178  -2.17071  0.690034   2.54199  0.785373
16.713 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294372 -0.14406 0.62462   1.46198 -0.663395 -0.575172  -2.17072  0.690026   2.54204  0.785373
16.714 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.029437 -0.14406 0.62462   1.46198 -0.663397 -0.575165  -2.17073  0.690018   2.54209  0.785373
16.715 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294368 -0.144061 0.62462   1.46198   -0.6634 -0.575159  -2.17074   0.69001   2.54214  0.785373
16.716 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294366 -0.144061 0.62462   1.46198 -0.663402 -0.575153  -2.17075  0.690002   2.54219  0.785373
16.717 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294364 -0.144061 0.62462   1.46199 -0.663404 -0.575146  -2.17077  0.689994   2.54224  0.785373
16.718 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294361 -0.144062 0.62462   1.46199 -0.663407  -0.57514  -2.17078  0.689985   2.54229  0.785373
16.719 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294359 -0.144062 0.624619   1.46199 -0.663409 -0.575133  -2.17079  0.689977   2.54234  0.785373
16.72 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294357 -0.144062 0.624619   1.46199 -0.663412 -0.575127   -2.1708  0.689969   2.54239  0.785373
16.721 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294355 -0.144063 0.624619   1.46199 -0.663414 -0.575121  -2.17081  0.689961   2.54244  0.785373
16.722 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294353 -0.144063 0.624619     1.462 -0.663416 -0.575114  -2.17082  0.689953   2.54249  0.785373
16.723 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294351 -0.144064 0.624619     1.462 -0.663419 -0.575108  -2.17083  0.689944   2.54254  0.785373
16.724 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294349 -0.144064 0.624619     1.462 -0.663421 -0.575101  -2.17085  0.689936   2.54259  0.785373
16.725 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294347 -0.144064 0.624618     1.462 -0.663423 -0.575095  -2.17086  0.689928   2.54264  0.785373
16.726 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294345 -0.144065 0.624618   1.46201 -0.663426 -0.575089  -2.17087   0.68992   2.54269  0.785373
16.727 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294343 -0.144065 0.624618   1.46201 -0.663428 -0.575082  -2.17088  0.689911   2.54274  0.785373
16.728 1 1 0.35 0.28 0.7 0.345904 0.274645 0.698682 0 -0.15 0.5 0.0294341 -0.144066 0.624618   1.46201  -0.66343 -0.575076  -2.17089  0.689903   2.54279  0.785373
16.729 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294339 -0.144066 0.624618   1.46201 -0.663432  -0.57507   -2.1709  0.689895   2.54284  0.785373
16.73 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294337 -0.144066 0.624618   1.46201 -0.663435 -0.575063  -2.17091  0.689887   2.54289  0.785373
16.731 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294335 -0.144067 0.624617   1.46202 -0.663437 -0.575057  -2.17092  0.689879   2.54293  0.785373
16.732 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294333 -0.144067 0.624617   1.46202 -0.663439 -0.575051  -2.17094   0.68987   2.54298  0.785373
16.733 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294331 -0.144067 0.624617   1.46202 -0.663442 -0.575044  -2.17095  0.689862   2.54303  0.785373
16.734 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294329 -0.144068 0.624617   1.46202 -0.663444 -0.575038  -2.17096  0.689854   2.54308  0.785373
16.735 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294327 -0.144068 0.624617   1.46202 -0.663446 -0.575032  -2.17097  0.689845   2.54313  0.785373
16.736 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294325 -0.144069 0.624617   1.46203 -0.663449 -0.575025  -2.17098  0.689837   2.54318  0.785373
16.737 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294323 -0.144069 0.624616   1.46203 -0.663451 -0.575019  -2.17099  0.689829   2.54323  0.785373
16.738 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294321 -0.144069 0.624616   1.46203 -0.663453 -0.575013    -2.171  0.689821   2.54328  0.785373
16.739 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294319 -0.14407 0.624616   1.46203 -0.663456 -0.575006  -2.17101  0.689812   2.54333  0.785373
16.74 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294317 -0.14407 0.624616   1.46203 -0.663458    -0.575  -2.17103  0.689804   2.54338  0.785373
16.741 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294315 -0.144071 0.624616   1.46204  -0.66346 -0.574994  -2.17104  0.689796   2.54343  0.785373
16.742 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294313 -0.144071 0.624616   1.46204 -0.663462 -0.574987  -2.17105  0.689787   2.54348  0.785373
16.743 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294311 -0.144071 0.624615   1.46204 -0.663465 -0.574981  -2.17106  0.689779   2.54353  0.785373
16.744 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294309 -0.144072 0.624615   1.46204 -0.663467 -0.574975  -2.17107  0.689771   2.54358  0.785373
16.745 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294307 -0.144072 0.624615   1.46204 -0.663469 -0.574968  -2.17108  0.689763   2.54363  0.785373
16.746 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294305 -0.144072 0.624615   1.46205 -0.663472 -0.574962  -2.17109  0.689754   2.54368  0.785373
16.747 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294303 -0.144073 0.624615   1.46205 -0.663474 -0.574956   -2.1711  0.689746   2.54373  0.785373
16.748 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294301 -0.144073 0.624615   1.46205 -0.663476  -0.57495  -2.17112  0.689738   2.54377  0.785373
16.749 1 1 0.35 0.28 0.7 0.345905 0.274644 0.698682 0 -0.15 0.5 0.0294299 -0.144074 0.624614   1.46205 -0.663478 -0.574943  -2.17113  0.689729   2.54382  0.785373
